Award_ID,Award_Name,Subfield,Title,Author_1,Author_1_Gender,Author_2,Author_2_Gender,Author_3,Author_3_Gender,Author_4,Author_4_Gender,Author_5,Author_5_Gender,Author_6,Author_6_Gender,Author_7,Author_7_Gender,Author_8,Author_8_Gender,Author_9,Author_9_Gender,Year_Won,Year_Published,Journal,DOI,Prize_Type,Prize_Rank,Author_Count,Primary_Method,Source_Award_Page,Notes,ASA
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,Halalization: Religious Product Certification in Secular Markets,Ryan Calder,male,,,,,,,,,,,,,,,,,2021,2020,Sociological Theory,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,Shopping while Black: Black Consumers' Management of Racial Stigma and Racial Profiling in Retail Settings,Cassi Pittman Claytor,female,,,,,,,,,,,,,,,,,2021,2020,Journal of Consumer Culture,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,Consuming for an Imagined Future: Middle-Class Consumer Lifestyle and Exploratory Experiences in the Transition to Adulthood,Michelle F. Weinberger,female,Jane R. Zavisca,female,Jennifer M. Silva,female,,,,,,,,,,,,,2019,2017,Journal of Consumer Research,,Winner,Winner,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,How Cultural Capital Emerged in Gilded Age America: Musical Purification and Cross-Class Inclusion at the New York Philharmonic,Fabien Accominotti,male,Shamus R. Khan,male,Adam Storer,male,,,,,,,,,,,,,2019,2018,American Journal of Sociology,,Honorable Mention,Honorable Mention,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,From Hungry to Healthy: Simmel Self-Cultivation and the Transformative Experience of Eating for Beauty,Kristie O'Neill,female,Daniel Silver,male,,,,,,,,,,,,,,,2017,2017,Food Culture & Society,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
consumption_distinguished,Distinguished Scholarly Publication Award,Sociology of Consumers and Consumption,Budgetary Units: A Weberian Approach to Consumption,Erin Metz McDonnell,female,,,,,,,,,,,,,,,,,2015,2013,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/sociology-of-consumers-and-consumption-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Channeling Anti-Partisan Contention: Field Structures and Partisan Strategies in a Global Protest Wave 2008-2016,Tomas Gold,male,Ann Mische,female,,,,,,,,,,,,,,,2025,2024,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Racial Exclusion by Bureaucratic Omission: Non-Enumeration Documentary Dispossession and the Rohingya Crisis in Myanmar,Amanda R. Cheong,female,,,,,,,,,,,,,,,,,2025,2025,Social Problems,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Horror Vacui: Racial Misalignment Symbolic Repair and Imperial Legitimation in German National Socialist Portrait Photography,A.K.M Skarpelis,female,,,,,,,,,,,,,,,,,2024,2023,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Modernizing Leviathan: Carceral Reform and the Struggle for Legitimacy in Brazil's Espírito Santo State,Maria-Fátima Santos,female,,,,,,,,,,,,,,,,,2023,2022,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Repurposing Title IX: How Sexual Harassment Became Sex Discrimination in American Higher Education,Celene Reynolds,female,,,,,,,,,,,,,,,,,2023,2022,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Partisan Sorting of America: How Nationalist Cleavages Shaped the 2016 U.S. Presidential Election,Bart Bonikowski,male,Yuval Feinstein,male,Sean Bock,male,,,,,,,,,,,,,2022,2021,American Journal of Sociology,,Winner,Winner,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Incorporation: Governing Gendered Violence in a State of Disempowerment,Poulami Roychowdhury,female,,,,,,,,,,,,,,,,,2022,2021,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Who Is an Indian Child? Institutional Context Tribal Sovereignty and Race-Making in Fragmented States,Hana E. Brown,female,,,,,,,,,,,,,,,,,2021,2020,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Imperial Origins of American Policing: Militarization and Imperial Feedback in the Early 20th Century,Julian Go,male,,,,,,,,,,,,,,,,,2021,,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Empowerment or Disintegration? Migration Social Institutions and Collective Action in Rural China,Yao Lu,male,,,,,,,,,,,,,,,,,2020,,,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Performative State-Formation in the Early American Republic,Isaac Reed,male,,,,,,,,,,,,,,,,,2020,,,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Policy Entrepreneurs and the Origins of the Welfare State: Child Labor Reform in 19th Century Europe,Elizabeth Anderson,female,,,,,,,,,,,,,,,,,2019,2018,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Contradictory Impact of Transnational Aids Institutions on State Repression in China 1989-2013,Yan Long,male,,,,,,,,,,,,,,,,,2019,2018,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,From Legal Doctrine to Social Transformation? Comparing US Voting Rights Equal Employment Opportunity and Fair Housing Legislation,Nicholas Pedriana,male,Robin Stryker,female,,,,,,,,,,,,,,,2018,2017,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Channeling Hearts and Minds: Advocacy Organizations Cognitive-Emotional Currents and Public Conversation,Christopher A. Bail,male,Taylor W. Brown,female,Marcus Mann,male,,,,,,,,,,,,,2018,2017,American Sociological Review,,Honorable Mention,Honorable Mention,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Defining the State from within: Boundaries Schemas and Associational Policymaking,Damon Mayrl,male,Sarah Quinn,female,,,,,,,,,,,,,,,2017,,Sociological Theory,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Civic Action,Paul Lichterman,male,Nina Eliasoph,female,,,,,,,,,,,,,,,2016,2014,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Economists Capitalists and the Making of Globalization: North American Free Trade in Comparative-Historical Perspective,Malcolm Fairbrother,male,,,,,,,,,,,,,,,,,2015,2014,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Racialized Conflict and Policy Spillover Effects: The Role of Race in the Contemporary U.S. Welfare State,Hana E. Brown,female,,,,,,,,,,,,,,,,,2014,2013,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Fringe Effect: Civil Society Organizations and the Evolution of Media Discourse about Islam since September 11th Attacks,Christopher A. Bail,male,,,,,,,,,,,,,,,,,2013,2012,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Agricultural Revolution and Elite Reproduction in Qing China: The Transition to Capitalism Debate Revisited,Ho-Fung Hung,male,,,,,,,,,,,,,,,,,2009,2008,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Corporate Law and the Sovereignty of States,Jason Kaufman,male,,,,,,,,,,,,,,,,,2009,2008,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Workers of the Less Developed World Unite? A Multi-Level Analysis of Unionization in Less Developed Countries,Nathan Martin,male,David Brady,male,,,,,,,,,,,,,,,2008,2007,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,From Empire to Nation-state. Explaining Wars in the Modern World 1816-2001,Andreas Wimmer,male,Brian Min,male,,,,,,,,,,,,,,,2007,2006,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Dealing with Diversity: Mapping Multiculturalism in Sociological Terms,Douglas Hartman,male,Joseph Gerteis,male,,,,,,,,,,,,,,,2006,2005,Sociological Theory,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Why is France so French? Culture Institutions and Neoliberalism 1974-1981,Monica Prasad,female,,,,,,,,,,,,,,,,,2006,2005,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Forging Social Order and Its Breakdown: Riot and Reform in U.S. Prisons,Jack Goldstone,male,Bert Useem,male,,,,,,,,,,,,,,,2003,2002,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Structural Contexts of Civic Engagement: Voluntary Association Membership in Comparative Perspective,Evan Schofer,male,Marion Fourcade-Gourinchas,female,,,,,,,,,,,,,,,2002,2001,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,History Repeats Itself But How? City Character Urban Tradition and the Accomplishment of Place,Harvey Molotch,male,William Freudenburg,male,Krista E. Paulsen,female,,,,,,,,,,,,,2001,2000,American Sociological Review,,Winner,Winner,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,The Determinants of Deadly Force: A Structural Analysis of Police Violence,David Jacobs,male,Robert M. O'Brien,male,,,,,,,,,,,,,,,1999,1998,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Union Democracy Radical Leadership and the Hegemony of Capital,Judith Stepan-Norris,female,Maurice Zeitlin,male,,,,,,,,,,,,,,,1996,1995,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
polsoc_distinguished,Distinguished Contribution to Scholarship for an Article Award,Political Sociology,Red Unions and Bourgeois Contracts?,Judith Stepan-Norris,female,,,,,,,,,,,,,,,,,1992,1991,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/political-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Diffusion Through Multiple Domains: The Spread of Romantic Nationalism Across Europe 1770-1930,Andreas Wimmer,male,Seungwon Lee,male,Jack LaViolette,male,,,,,,,,,,,,,2025,2025,American Journal of Sociology,,Winner,Winner,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Horror Vacui: Racial Misalignment Symbolic Repair and Imperial Legitimation in German National Socialist Portrait Photography,AKM Skarpelis,female,,,,,,,,,,,,,,,,,2025,2023,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,From Powerholders to Stakeholders: State-building with Elite Compensation in Early Medieval China,Joy Chen,female,Erik H. Wang,male,Xiaoming Zhang,male,,,,,,,,,,,,,2025,2024,American Journal of Political Science,,Honorable Mention,Honorable Mention,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Repurposing Title IX: How Sexual Harassment Became Sex Discrimination in American Higher Education,Celene Reynolds,female,,,,,,,,,,,,,,,,,2024,2022,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Crime Pays the Victim: Criminal Fines the State and Victim Compensation Law 1964-1984,Jeremy Levine,male,Kelly L. Russell,female,,,,,,,,,,,,,,,2024,2023,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,W.E.B. Du Bois's Global Sociology and the Anti-racist Struggle for Democracy in Cuba 1931-1941,Jorge Daniel Vasquez,male,,,,,,,,,,,,,,,,,2024,2023,Du Bois Review,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Historical Racial Regime and Racial Inequality in Poverty in the American South,Regina S. Baker,female,,,,,,,,,,,,,,,,,2023,2022,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Bloodlines: National Border Crossings and Antisemitism in Weimar Germany,Robert Braun,male,,,,,,,,,,,,,,,,,2023,2022,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Why Elites Rebel: Elite Insurrections During the Taiping Civil War in China,Yang Zhang,male,,,,,,,,,,,,,,,,,2022,2021,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Embedded Cohesion: Regimes of Urban Public Goods Distribution,Benjamin Bradlow,male,,,,,,,,,,,,,,,,,2022,2021,Theory and Society,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Rediscovering The 1%: Knowledge Infrastructures and The Stylized Facts of Inequality,Daniel Hirschman,male,,,,,,,,,,,,,,,,,2022,2021,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Who Is an Indian Child? Institutional Context Tribal Sovereignty and Race-Making in Fragmented States,Hana Brown,female,,,,,,,,,,,,,,,,,2021,2020,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Making Markets on the Margins: Housing Finance Agencies and the Racial Politics of Credit Expansion,John N. Robinson III,male,,,,,,,,,,,,,,,,,2021,2020,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,How Cultural Capital Emerged in Gilded Age America: Musical Purification and Cross-Class Inclusion at the New York Philharmonic,Fabien Accominotti,male,Adam Storer,male,Shamus R. Khan,male,,,,,,,,,,,,,2020,2018,American Journal of Sociology,,Winner,Winner,3,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Making of Neoliberal Globalization: Norm Substitution and the Politics of Clandestine Institutional Change,Alexander E. Kentikelenis,male,Sarah Babb,female,,,,,,,,,,,,,,,2020,2019,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Elitist by Default? Interaction Dynamics and the Inclusiveness of Secularization in Turkish Literary Milieus,Baris Buyukokutan,male,,,,,,,,,,,,,,,,,2019,2018,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Freedom and Convict Leasing in the Postbellum South,Christopher Muller,male,,,,,,,,,,,,,,,,,2019,2018,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Democracy of Credit: Ownership and the Politics of Credit Access in Late Twentieth-Century America,Greta Krippner,female,,,,,,,,,,,,,,,,,2018,2017,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Why is There No Labor Party in the United States? Political Articulation and the Canadian Comparison 1932-1948,Barry Eidlin,male,,,,,,,,,,,,,,,,,2017,2016,American Sociological Review,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Structure of Contingency,Ivan Ermakoff,male,,,,,,,,,,,,,,,,,2017,2015,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Playing the Neoliberal Game: Why Community Leaders Left Party Politics to Partisan Activists,Josh Pacewicz,male,,,,,,,,,,,,,,,,,2016,2015,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,How Does the State Structure Secularization?,Damon Mayrl,male,,,,,,,,,,,,,,,,,2016,2015,European Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Fewer and Better Children: Race Class Religion and Birth Control Reform in America,Melissa Wilde,female,Sabrina Danielsen,female,,,,,,,,,,,,,,,2015,2014,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Economists Capitalists and the Making of Globalization: North American Free Trade in Comparative-Historical Perspective,Malcolm Fairbrother,male,,,,,,,,,,,,,,,,,2015,2014,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,How Macro-Historical Change Shapes Cultural Taste,Robert Fishman,male,Omar A. Lizardo,male,,,,,,,,,,,,,,,2014,2013,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Ideas in Action: The Politics of Prussian Child Labor Reform 1817-1839,Elisabeth Anderson,female,,,,,,,,,,,,,,,,,2013,2012,Theory and Society,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,From Reflection to Refraction: State Administration in British India circa 1770-1855,Nicolas Hoover Wilson,male,,,,,,,,,,,,,,,,,2012,2011,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Islamizing Egypt? Testing the Limits of Gramscian Counterhegemonic Strategies,Hazem Kandil,male,,,,,,,,,,,,,,,,,2012,2011,Theory and Society,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Puzzle of Korean Christianity: Geopolitical Networks and Religious Conversion in Early Twentieth-Century East Asia,Danielle Kane,female,Jung Mee Park,female,,,,,,,,,,,,,,,2011,2009,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Rise of the Nation-State across the World 1816 to 2001,Andreas Wimmer,male,Yuval Feinstein,male,,,,,,,,,,,,,,,2011,2010,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Revolutions Crackdowns and Quiescence: Communal Elites and Democratic Mobilization in Southeast Asia,Dan Slater,male,,,,,,,,,,,,,,,,,2010,2009,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,No Bourgeois Mass Party No Democracy: The Missing Link in Barrington Moore's American Civil War,Cedric de Leon,male,,,,,,,,,,,,,,,,,2009,2008,Political Power and Social Theory,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Agricultural Revolution and Elite Reproduction in Qing China: The Transition to Capitalism Debate Revisited,Ho-fung Hung,male,,,,,,,,,,,,,,,,,2009,2008,American Sociological Review,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,The Ethnic Roots of Class Universalism: Rethinking the Russian Revolutionary Elite,Liliana Riga,female,,,,,,,,,,,,,,,,,2009,2008,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Organizational Invention and Elite Transformation: The Birth of Partnership Systems in Renaissance Florence,John F. Padgett,male,Paul D. McLean,male,,,,,,,,,,,,,,,2008,2006,American Journal of Sociology,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,From Empire to Nation-State: Explaining Wars in the Modern World 1816-2001,Andreas Wimmer,male,Brian Min,male,,,,,,,,,,,,,,,2007,2006,American Sociological Review,,Winner,Winner,2,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,Why is France so French? Culture Institutions and Neoliberalism 1974-1981,Monica Prasad,female,,,,,,,,,,,,,,,,,2006,2005,American Journal of Sociology,,Winner,Winner,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
compharm_tilly,Charles Tilly Best Article Award,Comparative-Historical Sociology,A Theory of Scandal: Victorians Homosexuality and the Fall of Oscar Wilde,Ari Adut,male,,,,,,,,,,,,,,,,,2006,2005,American Journal of Sociology,,Honorable Mention,Honorable Mention,1,,https://www.asanet.org/communities-and-sections/sections/current-sections/comparative-and-historical-sociology-award-recipient-history/,,1
